k1,k2,k3,p,r,value
0.01,0.08,0.85,0.29,0.5503875968992248,0.4044036173367602
0.01,0.08,0.85,0.36,0.4705882352941177,0.4498796259127693
0.01,0.08,0.85,0.43,0.39860139860139865,0.48973605091039807
0.01,0.08,0.85,0.5,0.3333333333333333,0.5229979347746796
0.01,0.08,0.85,0.57,0.2738853503184714,0.5489459650294837
0.01,0.08,0.85,0.64,0.2195121951219512,0.567052998975148
0.01,0.08,0.85,0.71,0.16959064327485382,0.5768967310692634
0.01,0.08,0.85,0.78,0.12359550561797751,0.5780249885664497
0.01,0.08,0.85,0.85,0.08108108108108109,0.5696908947918935
0.01,0.08,0.85,0.92,0.04166666666666665,0.5500888900699439
0.01,0.08,0.85,0.99,0.005025125628140708,0.5112935350332737
0.01,0.08,0.92,0.01,0.9801980198019802,0.19705329948085837
0.01,0.08,0.92,0.08,0.8518518518518519,0.24899112794608036
0.01,0.08,0.92,0.15,0.7391304347826088,0.3022807424174214
0.01,0.08,0.92,0.22,0.639344262295082,0.35476142268203925
0.01,0.08,0.92,0.29,0.5503875968992248,0.4045199763600902
0.01,0.08,0.92,0.36,0.4705882352941177,0.44995351797973093
0.01,0.08,0.92,0.43,0.39860139860139865,0.4897817071734021
0.01,0.08,0.92,0.5,0.3333333333333333,0.5230253520205781
0.01,0.08,0.92,0.57,0.2738853503184714,0.548961919599521
0.01,0.08,0.92,0.64,0.2195121951219512,0.5670619434468149
0.01,0.08,0.92,0.71,0.16959064327485382,0.5769015095320129
0.01,0.08,0.92,0.78,0.12359550561797751,0.5780273697197913
0.01,0.08,0.92,0.85,0.08108108108108109,0.5696919498697617
0.01,0.08,0.92,0.92,0.04166666666666665,0.5500892504515593
0.01,0.08,0.92,0.99,0.005025125628140708,0.5112935629694688
0.01,0.08,0.99,0.01,0.9801980198019802,0.19756884685609288
0.01,0.08,0.99,0.08,0.8518518518518519,0.24935990971948685
0.01,0.08,0.99,0.15,0.7391304347826088,0.3025354987518223
0.01,0.08,0.99,0.22,0.639344262295082,0.35493200537712677
0.01,0.08,0.99,0.29,0.5503875968992248,0.40463096161867473
0.01,0.08,0.99,0.36,0.4705882352941177,0.45002377498754154
0.01,0.08,0.99,0.43,0.39860139860139865,0.48982498677874586
0.01,0.08,0.99,0.5,0.3333333333333333,0.5230512663243938
0.01,0.08,0.99,0.57,0.2738853503184714,0.5489769565323606
0.01,0.08,0.99,0.64,0.2195121951219512,0.5670703497046565
0.01,0.08,0.99,0.71,0.16959064327485382,0.5769059879040404
0.01,0.08,0.99,0.78,0.12359550561797751,0.578029595139173
0.01,0.08,0.99,0.85,0.08108108108108109,0.5696929332271545
0.01,0.08,0.99,0.92,0.04166666666666665,0.5500895854204932
0.01,0.08,0.99,0.99,0.005025125628140708,0.5112935888659318
0.01,0.15,0.01,0.01,0.9801980198019802,0.32653572673692377
0.01,0.15,0.01,0.08,0.8518518518518519,0.3859816271011429
0.01,0.15,0.01,0.15,0.7391304347826088,0.439796103032835
0.01,0.15,0.01,0.22,0.639344262295082,0.4869486361699904
0.01,0.15,0.01,0.29,0.5503875968992248,0.5269503187127116
0.01,0.15,0.01,0.36,0.4705882352941177,0.5596329805560387
0.01,0.15,0.01,0.43,0.39860139860139865,0.5849978308321337
0.01,0.15,0.01,0.5,0.3333333333333333,0.6031207539492969
0.01,0.15,0.01,0.57,0.2738853503184714,0.6140930891147063
0.01,0.15,0.01,0.64,0.2195121951219512,0.6179764933730496
0.01,0.15,0.01,0.71,0.16959064327485382,0.6147496481302142
0.01,0.15,0.01,0.78,0.12359550561797751,0.6042129278539021
0.01,0.15,0.01,0.85,0.08108108108108109,0.5857635712458222
0.01,0.15,0.01,0.92,0.04166666666666665,0.5576740979502637
0.01,0.15,0.01,0.99,0.005025125628140708,0.5121037826114321
0.01,0.15,0.08,0.01,0.9801980198019802,0.32862995794458705
0.01,0.15,0.08,0.08,0.8518518518518519,0.38778988309419926
0.01,0.15,0.08,0.15,0.7391304347826088,0.44127230981644217
0.01,0.15,0.08,0.22,0.639344262295082,0.4880997764009769
0.01,0.15,0.08,0.29,0.5503875968992248,0.5278139185457855
0.01,0.15,0.08,0.36,0.4705882352941177,0.5602592169089322
0.01,0.15,0.08,0.43,0.39860139860139865,0.5854378919431809
0.01,0.15,0.08,0.5,0.3333333333333333,0.6034205561307147
0.01,0.15,0.08,0.57,0.2738853503184714,0.6142907225879566
0.01,0.15,0.08,0.64,0.2195121951219512,0.6181018998387136
0.01,0.15,0.08,0.71,0.16959064327485382,0.6148254355729699
0.01,0.15,0.08,0.78,0.12359550561797751,0.6042556283473743
0.01,0.15,0.08,0.85,0.08108108108108109,0.5857849528876229
0.01,0.15,0.08,0.92,0.04166666666666665,0.5576823460854237
0.01,0.15,0.08,0.99,0.005025125628140708,0.512104504155581
0.01,0.15,0.15,0.01,0.9801980198019802,0.3301162706711449
0.01,0.15,0.15,0.08,0.8518518518518519,0.38896031306195855
0.01,0.15,0.15,0.15,0.7391304347826088,0.4421527792596083
0.01,0.15,0.15,0.22,0.639344262295082,0.48873748280846785
0.01,0.15,0.15,0.29,0.5503875968992248,0.528260995361757
0.01,0.15,0.15,0.36,0.4705882352941177,0.5605636102870626
0.01,0.15,0.15,0.43,0.39860139860139865,0.5856394644578455
0.01,0.15,0.15,0.5,0.3333333333333333,0.6035503401951363
0.01,0.15,0.15,0.57,0.2738853503184714,0.614371762059363
0.01,0.15,0.15,0.64,0.2195121951219512,0.6181506956367269
0.01,0.15,0.15,0.71,0.16959064327485382,0.6148534579427527
0.01,0.15,0.15,0.78,0.12359550561797751,0.6042706487347886
0.01,0.15,0.15,0.85,0.08108108108108109,0.5857921147955163
0.01,0.15,0.15,0.92,0.04166666666666665,0.557684978806178
0.01,0.15,0.15,0.99,0.005025125628140708,0.5121047237557708
0.01,0.15,0.22,0.01,0.9801980198019802,0.3313563770542214
0.01,0.15,0.22,0.08,0.8518518518518519,0.38990503767148055
0.01,0.15,0.22,0.15,0.7391304347826088,0.44284285685287883
0.01,0.15,0.22,0.22,0.639344262295082,0.4892241615648498
0.01,0.15,0.22,0.29,0.5503875968992248,0.5285939238887551
0.01,0.15,0.22,0.36,0.4705882352941177,0.560785139222054
0.01,0.15,0.22,0.43,0.39860139860139865,0.5857830006569964
0.01,0.15,0.22,0.5,0.3333333333333333,0.6036408448523005
0.01,0.15,0.22,0.57,0.2738853503184714,0.6144271432566377
0.01,0.15,0.22,0.64,0.2195121951219512,0.618183392080609
0.01,0.15,0.22,0.71,0.16959064327485382,0.6148718771464718
0.01,0.15,0.22,0.78,0.12359550561797751,0.6042803374027717
0.01,0.15,0.22,0.85,0.08108108108108109,0.5857966498319089
0.01,0.15,0.22,0.92,0.04166666666666665,0.5576866158763392
0.01,0.15,0.22,0.99,0.005025125628140708,0.512104857890018
0.01,0.15,0.29,0.01,0.9801980198019802,0.3324508555322192
0.01,0.15,0.29,0.08,0.8518518518518519,0.39072138454451255
0.01,0.15,0.29,0.15,0.7391304347826088,0.4434281056634104
0.01,0.15,0.29,0.22,0.639344262295082,0.48962998966665006
0.01,0.15,0.29,0.29,0.5503875968992248,0.5288672531106817
0.01,0.15,0.29,0.36,0.4705882352941177,0.5609643743290011
0.01,0.15,0.29,0.43,0.39860139860139865,0.5858975304076255
0.01,0.15,0.29,0.5,0.3333333333333333,0.6037120999297718
0.01,0.15,0.29,0.57,0.2738853503184714,0.6144701822261642
0.01,0.15,0.29,0.64,0.2195121951219512,0.6182084811136703
0.01,0.15,0.29,0.71,0.16959064327485382,0.6148858358335647
0.01,0.15,0.29,0.78,0.12359550561797751,0.6042875904744336
0.01,0.15,0.29,0.85,0.08108108108108109,0.5858000042009097
0.01,0.15,0.29,0.92,0.04166666666666665,0.5576878124946159
0.01,0.15,0.29,0.99,0.005025125628140708,0.5121049548008896
0.01,0.15,0.36,0.01,0.9801980198019802,0.33344556784057855
0.01,0.15,0.36,0.08,0.8518518518518519,0.3914517802612565
0.01,0.15,0.36,0.15,0.7391304347826088,0.4439445443780867
0.01,0.15,0.36,0.22,0.639344262295082,0.48998366782165625
0.01,0.15,0.36,0.29,0.5503875968992248,0.5291027435904505
0.01,0.15,0.36,0.36,0.4705882352941177,0.5611171462324505
0.01,0.15,0.36,0.43,0.39860139860139865,0.5859941563398037
0.01,0.15,0.36,0.5,0.3333333333333333,0.6037716254829739
0.01,0.15,0.36,0.57,0.2738853503184714,0.6145057924699353
0.01,0.15,0.36,0.64,0.2195121951219512,0.6182290451154304
0.01,0.15,0.36,0.71,0.16959064327485382,0.6148971715240199
0.01,0.15,0.36,0.78,0.12359550561797751,0.6042934271624305
0.01,0.15,0.36,0.85,0.08108108108108109,0.5858026793974185
0.01,0.15,0.36,0.92,0.04166666666666665,0.5576887584291708
0.01,0.15,0.36,0.99,0.005025125628140708,0.5121050307462229
0.01,0.15,0.43,0.01,0.9801980198019802,0.3343661310350414
0.01,0.15,0.43,0.08,0.8518518518518519,0.39211933071799887
0.01,0.15,0.43,0.15,0.7391304347826088,0.44441138486050225
0.01,0.15,0.43,0.22,0.639344262295082,0.4903002331823225
0.01,0.15,0.43,0.29,0.5503875968992248,0.5293116173226657
0.01,0.15,0.43,0.36,0.4705882352941177,0.5612515028336817
0.01,0.15,0.43,0.43,0.39860139860139865,0.5860784489239483
0.01,0.15,0.43,0.5,0.3333333333333333,0.6038231484338139
0.01,0.15,0.43,0.57,0.2738853503184714,0.6145363810125639
0.01,0.15,0.43,0.64,0.2195121951219512,0.6182465774594759
0.01,0.15,0.43,0.71,0.16959064327485382,0.6149067650466424
0.01,0.15,0.43,0.78,0.12359550561797751,0.6042983310247072
0.01,0.15,0.43,0.85,0.08108108108108109,0.5858049109774122
0.01,0.15,0.43,0.92,0.04166666666666665,0.5576895419460226
0.01,0.15,0.43,0.99,0.005025125628140708,0.512105093215703
0.01,0.15,0.5,0.01,0.9801980198019802,0.3352286262911601
0.01,0.15,0.5,0.08,0.8518518518518519,0.39273829031188523
0.01,0.15,0.5,0.15,0.7391304347826088,0.44484030521398
0.01,0.15,0.5,0.22,0.639344262295082,0.4905887084345981
0.01,0.15,0.5,0.29,0.5503875968992248,0.5295005298508049
0.01,0.15,0.5,0.36,0.4705882352941177,0.5613721666283848
0.01,0.15,0.5,0.43,0.39860139860139865,0.5861536447488884
0.01,0.15,0.5,0.5,0.3333333333333333,0.6038688141927246
0.01,0.15,0.5,0.57,0.2738853503184714,0.6145633212876489
0.01,0.15,0.5,0.64,0.2195121951219512,0.6182619230811093
0.01,0.15,0.5,0.71,0.16959064327485382,0.6149151107159949
0.01,0.15,0.5,0.78,0.12359550561797751,0.6043025712905634
0.01,0.15,0.5,0.85,0.08108108108108109,0.5858068290825815
0.01,0.15,0.5,0.92,0.04166666666666665,0.5576902114443774
0.01,0.15,0.5,0.99,0.005025125628140708,0.5121051462858093
0.01,0.15,0.57,0.01,0.9801980198019802,0.33604395558862166
0.01,0.15,0.57,0.08,0.8518518518518519,0.39331819538167
0.01,0.15,0.57,0.15,0.7391304347826088,0.4452390291440791
0.01,0.15,0.57,0.22,0.639344262295082,0.4908550006240675
0.01,0.15,0.57,0.29,0.5503875968992248,0.5296737985092288
0.01,0.15,0.57,0.36,0.4705882352941177,0.5614821751225743
0.01,0.15,0.57,0.43,0.39860139860139865,0.5862218091459979
0.01,0.15,0.57,0.5,0.3333333333333333,0.603909981571126
0.01,0.15,0.57,0.57,0.2738853503184714,0.6145874769759763
0.01,0.15,0.57,0.64,0.2195121951219512,0.6182756096789568
0.01,0.15,0.57,0.71,0.16959064327485382,0.6149225152082467
0.01,0.15,0.57,0.78,0.12359550561797751,0.6043063139160361
0.01,0.15,0.57,0.85,0.08108108108108109,0.5858085134295297
0.01,0.15,0.57,0.92,0.04166666666666665,0.5576907963881239
0.01,0.15,0.57,0.99,0.005025125628140708,0.5121051924232676
0.01,0.15,0.64,0.01,0.9801980198019802,0.3368199258787461
0.01,0.15,0.64,0.08,0.8518518518518519,0.3938658021681576
0.01,0.15,0.64,0.15,0.7391304347826088,0.44561297764891283
0.01,0.15,0.64,0.22,0.639344262295082,0.4911032211210069
0.01,0.15,0.64,0.29,0.5503875968992248,0.529834405380196
0.01,0.15,0.64,0.36,0.4705882352941177,0.5615836116340813
0.01,0.15,0.64,0.43,0.39860139860139865,0.5862843493045715
0.01,0.15,0.64,0.5,0.3333333333333333,0.6039475705832578
0.01,0.15,0.64,0.57,0.2738853503184714,0.614609429348385
0.01,0.15,0.64,0.64,0.2195121951219512,0.6182879903510301
0.01,0.15,0.64,0.71,0.16959064327485382,0.6149291825797811
0.01,0.15,0.64,0.78,0.12359550561797751,0.6043096687228049
0.01,0.15,0.64,0.85,0.08108108108108109,0.5858100164897238
0.01,0.15,0.64,0.92,0.04166666666666665,0.5576913160698855
0.01,0.15,0.64,0.99,0.005025125628140708,0.5121052332349159
0.01,0.15,0.71,0.01,0.9801980198019802,0.3375623623320192
0.01,0.15,0.71,0.08,0.8518518518518519,0.3943861066096108
0.01,0.15,0.71,0.15,0.7391304347826088,0.44596612763069876
0.01,0.15,0.71,0.22,0.639344262295082,0.49133636467010233
0.01,0.15,0.71,0.29,0.5503875968992248,0.529984508542023
0.01,0.15,0.71,0.36,0.4705882352941177,0.5616779747419292
0.01,0.15,0.71,0.43,0.39860139860139865,0.586342271711068
0.01,0.15,0.71,0.5,0.3333333333333333,0.6039822357171443
0.01,0.15,0.71,0.57,0.2738853503184714,0.6146295897746619
0.01,0.15,0.71,0.64,0.2195121951219512,0.6182993137381372
0.01,0.15,0.71,0.71,0.16959064327485382,0.614935255823152
0.01,0.15,0.71,0.78,0.12359550561797751,0.6043127123040466
0.01,0.15,0.71,0.85,0.08108108108108109,0.5858113746889608
0.01,0.15,0.71,0.92,0.04166666666666665,0.557691783821844
0.01,0.15,0.71,0.99,0.005025125628140708,0.5121052698262774
0.01,0.15,0.78,0.01,0.9801980198019802,0.3382757528709597
0.01,0.15,0.78,0.08,0.8518518518518519,0.39488292784133083
0.01,0.15,0.78,0.15,0.7391304347826088,0.4463014983472584
0.01,0.15,0.78,0.22,0.639344262295082,0.49155669083102094
0.01,0.15,0.78,0.29,0.5503875968992248,0.5301257270704087
0.01,0.15,0.78,0.36,0.4705882352941177,0.5617663828199211
0.01,0.15,0.78,0.43,0.39860139860139865,0.5863963237654635
0.01,0.15,0.78,0.5,0.3333333333333333,0.6040144606828175
0.01,0.15,0.78,0.57,0.2738853503184714,0.6146482608997803
0.01,0.15,0.78,0.64,0.2195121951219512,0.6183097619590203
0.01,0.15,0.78,0.71,0.16959064327485382,0.614940839225111
0.01,0.15,0.78,0.78,0.12359550561797751,0.6043155002864413
0.01,0.15,0.78,0.85,0.08108108108108109,0.5858126143735465
0.01,0.15,0.78,0.92,0.04166666666666665,0.5576922092482515
0.01,0.15,0.78,0.99,0.005025125628140708,0.5121053029905762
0.01,0.15,0.85,0.01,0.9801980198019802,0.3389636450964275
0.01,0.15,0.85,0.08,0.8518518518518519,0.3953592640603758
0.01,0.15,0.85,0.15,0.7391304347826088,0.4466214456462634
0.01,0.15,0.85,0.22,0.639344262295082,0.49176595302836645
0.01,0.15,0.85,0.29,0.5503875968992248,0.53025931106804
0.01,0.15,0.85,0.36,0.4705882352941177,0.5618496953359773
0.01,0.15,0.85,0.43,0.39860139860139865,0.5864470773048422
0.01,0.15,0.85,0.5,0.3333333333333333,0.6040446140055482
0.01,0.15,0.85,0.57,0.2738853503184714,0.6146656723628001
0.01,0.15,0.85,0.64,0.2195121951219512,0.6183194726557701
0.01,0.15,0.85,0.71,0.16959064327485382,0.6149460113010932
0.01,0.15,0.85,0.78,0.12359550561797751,0.6043180743931504
0.01,0.15,0.85,0.85,0.08108108108108109,0.585813755231952
0.01,0.15,0.85,0.92,0.04166666666666665,0.5576925995004414
0.01,0.15,0.85,0.99,0.005025125628140708,0.5121053333163748
0.01,0.15,0.92,0.01,0.9801980198019802,0.3396289029904571
0.01,0.15,0.92,0.08,0.8518518518518519,0.3958175207815089
0.01,0.15,0.92,0.15,0.7391304347826088,0.446927849353548
0.01,0.15,0.92,0.22,0.639344262295082,0.49196554351176425
0.01,0.15,0.92,0.29,0.5503875968992248,0.5303862486621562
0.01,0.15,0.92,0.36,0.4705882352941177,0.5619285887878607
0.01,0.15,0.92,0.43,0.39860139860139865,0.5864949806381285
0.01,0.15,0.92,0.5,0.3333333333333333,0.6040729835018346
0.01,0.15,0.92,0.57,0.2738853503184714,0.6146820028519744
0.01,0.15,0.92,0.64,0.2195121951219512,0.6183285525495008
0.01,0.15,0.92,0.71,0.16959064327485382,0.6149508327164703
0.01,0.15,0.92,0.78,0.12359550561797751,0.6043204667520787
0.01,0.15,0.92,0.85,0.08108108108108109,0.5858148123743363
0.01,0.15,0.92,0.92,0.04166666666666665,0.5576929600488552
0.01,0.15,0.92,0.99,0.005025125628140708,0.5121053612524105
0.01,0.15,0.99,0.01,0.9801980198019802,0.34027387967566614
0.01,0.15,0.99,0.08,0.8518518518518519,0.39625966335512786
0.01,0.15,0.99,0.15,0.7391304347826088,0.4472222377050643
0.01,0.15,0.99,0.22,0.639344262295082,0.49215658908099247
0.01,0.15,0.99,0.29,0.5503875968992248,0.530507336306546
0.01,0.15,0.99,0.36,0.4705882352941177,0.5620036063648612
0.01,0.15,0.99,0.43,0.39860139860139865,0.5865403924291828
0.01,0.15,0.99,0.5,0.3333333333333333,0.604099798637344
0.01,0.15,0.99,0.57,0.2738853503184714,0.6146973943519001
0.01,0.15,0.99,0.64,0.2195121951219512,0.6183370861640949
0.01,0.15,0.99,0.71,0.16959064327485382,0.6149553513660293
0.01,0.15,0.99,0.78,0.12359550561797751,0.6043227026490334
0.01,0.15,0.99,0.85,0.08108108108108109,0.5858157976566245
0.01,0.15,0.99,0.92,0.04166666666666665,0.5576932951729017
0.01,0.15,0.99,0.99,0.005025125628140708,0.5121053871487316
0.01,0.22,0.01,0.01,0.9801980198019802,0.46522560807809743
0.01,0.22,0.01,0.08,0.8518518518518519,0.5211147623092214
0.01,0.22,0.01,0.15,0.7391304347826088,0.5663266115662671
0.01,0.22,0.01,0.22,0.639344262295082,0.6015253260199871
0.01,0.22,0.01,0.29,0.5503875968992248,0.6277053699896467
0.01,0.22,0.01,0.36,0.4705882352941177,0.6458777187248241
0.01,0.22,0.01,0.43,0.39860139860139865,0.656911836654122
0.01,0.22,0.01,0.5,0.3333333333333333,0.6614774676804354
0.01,0.22,0.01,0.57,0.2738853503184714,0.6600378692082987
0.01,0.22,0.01,0.64,0.2195121951219512,0.6528581253272998
0.01,0.22,0.01,0.71,0.16959064327485382,0.6399993618804394
0.01,0.22,0.01,0.78,0.12359550561797751,0.6212628365203816
0.01,0.22,0.01,0.85,0.08108108108108109,0.595997193049913
0.01,0.22,0.01,0.92,0.04166666666666665,0.5624053855857416
0.01,0.22,0.01,0.99,0.005025125628140708,0.5125996453753916
0.01,0.22,0.08,0.01,0.9801980198019802,0.46754959620226044
0.01,0.22,0.08,0.08,0.8518518518518519,0.5230915819335156
0.01,0.22,0.08,0.15,0.7391304347826088,0.5679170981745085
0.01,0.22,0.08,0.22,0.639344262295082,0.6027487366376687
0.01,0.22,0.08,0.29,0.5503875968992248,0.6286118522790418
0.01,0.22,0.08,0.36,0.4705882352941177,0.6465278892979507
0.01,0.22,0.08,0.43,0.39860139860139865,0.6573644511377865
0.01,0.22,0.08,0.5,0.3333333333333333,0.661783425917974
0.01,0.22,0.08,0.57,0.2738853503184714,0.6602382954090849
0.01,0.22,0.08,0.64,0.2195121951219512,0.6529846814112807
0.01,0.22,0.08,0.71,0.16959064327485382,0.6400755640349014
0.01,0.22,0.08,0.78,0.12359550561797751,0.6213056595719841
0.01,0.22,0.08,0.85,0.08108108108108109,0.5960186001789358
0.01,0.22,0.08,0.92,0.04166666666666665,0.5624136360367422
0.01,0.22,0.08,0.99,0.005025125628140708,0.5126003669171457
0.01,0.22,0.15,0.01,0.9801980198019802,0.4692371328788276
0.01,0.22,0.15,0.08,0.8518518518518519,0.5243907229953095
0.01,0.22,0.15,0.15,0.7391304347826088,0.5688751231589539
0.01,0.22,0.15,0.22,0.639344262295082,0.6034307055738188
0.01,0.22,0.15,0.29,0.5503875968992248,0.6290829184732352
0.01,0.22,0.15,0.36,0.4705882352941177,0.6468446288929934
0.01,0.22,0.15,0.43,0.39860139860139865,0.6575720394490214
0.01,0.22,0.15,0.5,0.3333333333333333,0.6619159669203976
0.01,0.22,0.15,0.57,0.2738853503184714,0.6603205092430176
0.01,0.22,0.15,0.64,0.2195121951219512,0.653033932860863
0.01,0.22,0.15,0.71,0.16959064327485382,0.6401037418123541
0.01,0.22,0.15,0.78,0.12359550561797751,0.6213207234914031
0.01,0.22,0.15,0.85,0.08108108108108109,0.59602577068563
0.01,0.22,0.15,0.92,0.04166666666666665,0.5624162695010353
0.01,0.22,0.15,0.99,0.005025125628140708,0.5126005865166017
0.01,0.22,0.22,0.01,0.9801980198019802,0.47065314794404634
0.01,0.22,0.22,0.08,0.8518518518518519,0.5254434688343181
0.01,0.22,0.22,0.15,0.7391304347826088,0.5696279853044053
0.01,0.22,0.22,0.22,0.639344262295082,0.6039520755777898
0.01,0.22,0.22,0.29,0.5503875968992248,0.6294341025171741
0.01,0.22,0.22,0.36,0.4705882352941177,0.647075300769786
0.01,0.22,0.22,0.43,0.39860139860139865,0.6577199188591774
0.01,0.22,0.22,0.5,0.3333333333333333,0.6620084149316812
0.01,0.22,0.22,0.57,0.2738853503184714,0.660376699657105
0.01,0.22,0.22,0.64,0.2195121951219512,0.6530669365463848
0.01,0.22,0.22,0.71,0.16959064327485382,0.6401222636490687
0.01,0.22,0.22,0.78,0.12359550561797751,0.6213304403383337
0.01,0.22,0.22,0.85,0.08108108108108109,0.5960303111815382
0.01,0.22,0.22,0.92,0.04166666666666665,0.5624179070346298
0.01,0.22,0.22,0.99,0.005025125628140708,0.5126007206504126
0.01,0.22,0.29,0.01,0.9801980198019802,0.47190605177107603
0.01,0.22,0.29,0.08,0.8518518518518519,0.5263548590432741
0.01,0.22,0.29,0.15,0.7391304347826088,0.5702673306739467
0.01,0.22,0.29,0.22,0.639344262295082,0.6043872288679886
0.01,0.22,0.29,0.29,0.5503875968992248,0.6297225932205439
0.01,0.22,0.29,0.36,0.4705882352941177,0.647262004626743
0.01,0.22,0.29,0.43,0.39860139860139865,0.6578379414185407
0.01,0.22,0.29,0.5,0.3333333333333333,0.662081209693905
0.01,0.22,0.29,0.57,0.2738853503184714,0.6604203706340654
0.01,0.22,0.29,0.64,0.2195121951219512,0.6530922622470574
0.01,0.22,0.29,0.71,0.16959064327485382,0.6401363003452203
0.01,0.22,0.29,0.78,0.12359550561797751,0.6213377145527623
0.01,0.22,0.29,0.85,0.08108108108108109,0.5960336695957529
0.01,0.22,0.29,0.92,0.04166666666666665,0.562419103992098
0.01,0.22,0.29,0.99,0.005025125628140708,0.5126008175609398
0.01,0.22,0.36,0.01,0.9801980198019802,0.47304637223075585
0.01,0.22,0.36,0.08,0.8518518518518519,0.5271711911150765
0.01,0.22,0.36,0.15,0.7391304347826088,0.5708319660492847
0.01,0.22,0.36,0.22,0.639344262295082,0.6047666831464631
0.01,0.22,0.36,0.29,0.5503875968992248,0.6299712438206959
0.01,0.22,0.36,0.36,0.4705882352941177,0.6474211830700178
0.01,0.22,0.36,0.43,0.39860139860139865,0.6579375298113859
0.01,0.22,0.36,0.5,0.3333333333333333,0.662142027078406
0.01,0.22,0.36,0.57,0.2738853503184714,0.6604565056268346
0.01,0.22,0.36,0.64,0.2195121951219512,0.6531130207670661
0.01,0.22,0.36,0.71,0.16959064327485382,0.6401476995221338
0.01,0.22,0.36,0.78,0.12359550561797751,0.6213435682830171
0.01,0.22,0.36,0.85,0.08108108108108109,0.596036348022619
0.01,0.22,0.36,0.92,0.04166666666666665,0.5624200501950927
0.01,0.22,0.36,0.99,0.005025125628140708,0.5126008935060509
0.01,0.22,0.43,0.01,0.9801980198019802,0.4741026562064743
0.01,0.22,0.43,0.08,0.8518518518518519,0.5279178337075499
0.01,0.22,0.43,0.15,0.7391304347826088,0.5713426608025411
0.01,0.22,0.43,0.22,0.639344262295082,0.6051064580109538
0.01,0.22,0.43,0.29,0.5503875968992248,0.6301918523334473
